model,stage,accuracy,precision,recall,threshold,params_json,meets_accuracy_floor,accuracy_floor,model_path
logistic_regression,optimized_search,0.790625,0.9017175572519084,0.37544696066746125,0.8,"{""C"": 1.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.786125,0.903,0.35876042908224076,0.81,"{""C"": 1.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_best,0.698875,0.5114455277660025,0.9586809694080254,0.2,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,models/optimized_logistic_regression.pkl
logistic_regression,optimized_search,0.705625,0.5173969072164949,0.9570917759237187,0.21,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.711625,0.5228758169934641,0.9535160905840286,0.22,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.71775,0.528580887221364,0.9515295987286452,0.23,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.723375,0.5339740724184175,0.9491458085021851,0.24,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.7315,0.5420560747663551,0.9447755264203417,0.25,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.737625,0.5483125288950532,0.9423917361938816,0.26,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.743375,0.5544345377756922,0.9388160508541915,0.27,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.748125,0.5598474010491178,0.9328565752880413,0.28,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.754,0.5663845223700121,0.9304727850615813,0.29,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.76,0.5733235077376566,0.9272943980929678,0.3,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.7645,0.5786726323639075,0.9249106078665077,0.31,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.76875,0.5841109709962169,0.9201430274135876,0.32,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.77175,0.5879806468041762,0.9173619388160509,0.33,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.7755,0.593128390596745,0.912197059992054,0.34,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.780375,0.5994243851386708,0.9102105681366707,0.35,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.784625,0.6053609341825902,0.9062375844259039,0.36,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.787125,0.6092910848549946,0.9014700039729837,0.37,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.79025,0.6137781394087334,0.8990862137465236,0.38,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.7935,0.6186556927297668,0.8959078267779103,0.39,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.79575,0.6219950262503454,0.8943186332936035,0.4,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.798625,0.6266778523489933,0.8903456495828367,0.41,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.800875,0.6308781869688386,0.8847834723877632,0.42,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.803625,0.6354524627720504,0.8816050854191498,0.43,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.807625,0.642068564787914,0.8780294000794596,0.44,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.810875,0.6476470588235295,0.8748510131108462,0.45,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.812625,0.6514880952380953,0.8696861342868494,0.46,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.81425,0.6553178668273576,0.8641239570917759,0.47,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.816625,0.6606487148102815,0.857767183154549,0.48,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.818,0.6644961240310078,0.8514104092173223,0.49,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.81875,0.6670842467898528,0.8462455303933254,0.5,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.821375,0.6733588272785214,0.8394914580850219,0.51,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.8245,0.6796900226025185,0.8363130711164084,0.52,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.82725,0.6857610474631751,0.8323400874056416,0.53,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.83075,0.6936396936396937,0.8275725069527214,0.54,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.831125,0.6968264686022958,0.8200238379022646,0.55,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.832375,0.7019230769230769,0.812077870480731,0.56,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.8345,0.7084935337294652,0.8053237981724275,0.57,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.836,0.7140319715808171,0.798569725864124,0.58,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.837375,0.7194945848375451,0.7918156535558204,0.59,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.837125,0.7220190197512801,0.7842669845053635,0.6,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.838625,0.7272053372868792,0.7794994040524433,0.61,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.84075,0.7335588124765126,0.7755264203416766,0.62,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.841,0.7382319173363949,0.766388557806913,0.63,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.842375,0.7441679626749611,0.7604290822407628,0.64,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.841625,0.7474267616785432,0.7500993245927692,0.65,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.8425,0.7547628698824483,0.7397695669447756,0.66,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.844375,0.7639004149377593,0.7314263011521652,0.67,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.84375,0.7687738650827323,0.7199046483909416,0.68,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.843875,0.7739844425237684,0.7115613825983313,0.69,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.842125,0.7766990291262136,0.6992451330949543,0.7,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.840625,0.782016348773842,0.6841477949940405,0.71,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.8395,0.7887587822014052,0.6690504568931267,0.72,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.8375,0.7924074963959635,0.655145013905443,0.73,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.836375,0.7978303747534516,0.6428287644020659,0.74,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.835375,0.8061224489795918,0.6277314263011522,0.75,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.8335,0.8136580201164637,0.610647596344855,0.76,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.832875,0.821701199563795,0.5987286452125546,0.77,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.829,0.8236619718309859,0.5808502185141041,0.78,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.82725,0.8282244071717756,0.5689312673818038,0.79,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.82575,0.8344252531268612,0.5566150178784267,0.8,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.8235,0.8412600370599135,0.5411203814064363,0.81,"{""C"": 1.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.782,0.6016302918748356,0.9090186730234406,0.2,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.787,0.6088936512188589,0.9030591974572905,0.21,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.7905,0.613925765375237,0.9002781088597537,0.22,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.793625,0.6188907193849533,0.8955105284068335,0.23,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.79825,0.6259414225941422,0.8915375446960667,0.24,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.800875,0.6304347826086957,0.8871672626142233,0.25,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.8055,0.6378766140602582,0.8831942789034565,0.26,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.809375,0.6448598130841121,0.8772348033373063,0.27,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.811625,0.6494967436352872,0.8716726261422328,0.28,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.8145,0.6554318386999699,0.865315852205006,0.29,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.816875,0.6608562691131499,0.8585617798967025,0.3,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.81925,0.6663560111835974,0.8522050059594756,0.31,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.81975,0.669184765502046,0.8446563369090186,0.32,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.823,0.6762728146013448,0.8390941597139452,0.33,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.825875,0.6830618892508143,0.833134684147795,0.34,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.828375,0.6896551724137931,0.8263806118394914,0.35,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.83125,0.6966632962588474,0.8212157330154947,0.36,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.832625,0.7012987012987013,0.8152562574493445,0.37,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.834,0.7070707070707071,0.8065156932856575,0.38,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.8365,0.71413390010627,0.8009535160905841,0.39,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.838,0.7207956600361664,0.7918156535558204,0.4,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.83875,0.725137614678899,0.7850615812475169,0.41,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.84,0.7294990723562153,0.7810885975367501,0.42,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.84075,0.7333834021779947,0.7759237187127532,0.43,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.841875,0.7391138273491215,0.768772348033373,0.44,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.841625,0.7431906614785992,0.7588398887564561,0.45,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.84275,0.7483234714003945,0.7536750099324593,0.46,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.8425,0.7519038076152305,0.745331744139849,0.47,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.843,0.7576624438087454,0.7365911799761621,0.48,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.844875,0.7656119900083264,0.7306317044100119,0.49,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.84475,0.7709307267318317,0.7206992451330949,0.5,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.84425,0.7752273711563448,0.7111640842272546,0.51,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.8435,0.7790030877812086,0.7016289233214144,0.52,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.843,0.7843933243121335,0.690901867302344,0.53,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.841375,0.7865013774104683,0.6805721096543504,0.54,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.840625,0.7923728813559322,0.6686531585220501,0.55,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.8395,0.7956834532374101,0.6591179976162098,0.56,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.83675,0.7990123456790124,0.6428287644020659,0.57,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.83475,0.8013111447302067,0.6313071116408423,0.58,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.83425,0.8103178738926524,0.6177989670242352,0.59,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.83325,0.8171581769436997,0.6054827175208581,0.6,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.832375,0.8213114754098361,0.5971394517282479,0.61,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.830875,0.8236929922135706,0.5883988875645609,0.62,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.830125,0.8271186440677966,0.5816448152562574,0.63,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.826875,0.8279258400926999,0.5677393722685737,0.64,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.826125,0.83274231678487,0.5597934048470401,0.65,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.824375,0.8361547762998791,0.5494636471990465,0.66,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.82275,0.8389882788402221,0.5403257846642828,0.67,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.821125,0.843236409608091,0.5299960270162892,0.68,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.819625,0.8487012987012987,0.5192689709972189,0.69,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.817,0.8507661558960693,0.5073500198649186,0.7,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.814875,0.8538251366120219,0.49662296384584825,0.71,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.812125,0.8585572842998586,0.4823202224870878,0.72,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.810375,0.8644314868804664,0.4711958680969408,0.73,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.807875,0.8700906344410876,0.4576877234803337,0.74,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.804875,0.8751962323390895,0.44298768375049663,0.75,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.801625,0.8799019607843137,0.42789034564958284,0.76,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.7985,0.8851063829787233,0.4131903059197457,0.77,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.796625,0.8938053097345132,0.40127135478744536,0.78,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.794,0.8997240110395585,0.38855780691299163,0.79,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.79125,0.9021842355175689,0.37743345252284466,0.8,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.786625,0.9025844930417495,0.36074692093762417,0.81,"{""C"": 2.0, ""class_weight"": null}",False,0.8545,
logistic_regression,optimized_search,0.699375,0.5118845500848896,0.9582836710369488,0.2,"{""C"": 2.0, ""class_weight"": ""balanced""}",False,0.8545,
logistic_regression,optimized_search,0.706375,0.5180645161290323,0.9570917759237187,0.21,"{""C"": 2.0, ""class_weight"": ""balanced""}",False,0.8545,
